keyword,category,video_id,title,published_date,duration_seconds,view_count,like_count,comment_count
Digital twin modeling in plant breeding,Modern,56Bez6jMyRs,James Schnable - Learning to lead the target: Developing crops for changing environments,2022-03-31T11:38:18Z,1666.0,324,5,0
Digital twin modeling in plant breeding,Modern,e_Co3HlrG-0,(T800c) -   What are Digital Twins,2023-06-26T11:41:01Z,1908.0,8,0,0
Digital twin modeling in plant breeding,Modern,LXguLFBEQ3M,SDS 421: Real-World Applications of Digital Twins — with Theunis Barnard,2020-11-26T00:00:03Z,3775.0,599,6,0
Digital twin modeling in plant breeding,Modern,C7N60Tip7oU,Towards FAIR Digital Twins - 1st session,2023-01-27T11:48:06Z,3526.0,111,3,0
Digital twin modeling in plant breeding,Modern,26SRpOM5c7E,"Digital Twins in Mining: maximise productivity, safety and asset performance seminar",2022-02-04T05:15:31Z,5824.0,102,3,0
Digital twin modeling in plant breeding,Modern,UZairM7W7wo,T800c Digital Twins - (updated),2023-05-27T18:39:36Z,1894.0,10,0,0
Digital twin modeling in plant breeding,Modern,TB2ugrxIuO0,Digital twin of agricultural monitoring system,2018-07-01T04:46:32Z,1659.0,271,5,1
Digital twin modeling in plant breeding,Modern,4_ltitigLQQ,Bytes and Barns: How digital technologies are transforming livestock farming,2024-10-30T16:03:56Z,3080.0,89,0,0
Digital twin modeling in plant breeding,Modern,uzpIOVKuD5E,Karoline Heiwolt 'Using deep learning for segmentation of 3D plant point clouds',2021-08-16T11:25:10Z,619.0,237,6,0
Digital twin modeling in plant breeding,Modern,sW-X9Ug2LKw,UQ AI Collaboratory Seminar Series: Predictive Agriculture for crop and animal improvement,2022-05-30T07:32:34Z,4683.0,210,5,0
Digital twin modeling in plant breeding,Modern,q1bqsSMeLwk,What Is Computational Agronomy?,2023-08-17T11:00:41Z,511.0,152,7,0
Digital twin modeling in plant breeding,Modern,RkK4jAayFdE,2022 P²IRC Symposium: Dr. Danny Singh,2022-11-09T14:42:04Z,2167.0,48,0,0
Digital twin modeling in plant breeding,Modern,kSVEF8CW2J0,ICRA'22: Precise 3D Reconstruction of Plants from UAV Imagery ... by Marks et al.,2022-04-04T13:34:12Z,242.0,1746,40,0
Digital twin modeling in plant breeding,Modern,Az-2555VwAA,China: How plant breeding is revolutionizing the corn harvest | KWS World of Farming,2019-12-19T12:48:20Z,173.0,338,1,0
Digital twin modeling in plant breeding,Modern,nojMwlIGDgI,Towards digital agriculture: Expanding on the AI and IoT paradigm | Webinar,2022-02-15T01:22:42Z,9100.0,741,19,0
Digital twin modeling in plant breeding,Modern,xTvxpztkSRU,Why You Shouldn’t Pluck Hairs 😨,2024-03-10T14:30:29Z,32.0,46375584,1787976,6019
Epigenome-wide association studies in plant breeding,Modern,LGevar2v_3c,"Genome-Wide Association Studies (GWAS), Part 1",2023-02-07T15:36:23Z,700.0,23644,500,19
Epigenome-wide association studies in plant breeding,Modern,nrbgly0Bcv8,AG2PI Workshop #4 - A Practical Guide to Genome-Wide Association Studies (GWAS),2021-06-25T15:02:25Z,5321.0,11821,251,12
Epigenome-wide association studies in plant breeding,Modern,drRonIKt7ZA,GWAS - Genome-wide Association Studies,2022-11-05T02:20:42Z,449.0,480,33,7
Epigenome-wide association studies in plant breeding,Modern,Xy6waw5kSx4,Decoding epigenetic data in plants for understanding plant adaptation mechanisms ( Sally Mackenzie),2022-10-18T15:00:12Z,2609.0,301,7,0
Epigenome-wide association studies in plant breeding,Modern,m4XNsT_Iyw0,GIFSconf18- Germline Reprogramming And Epigenetic Inheritance by Rob Martienssen,2018-10-11T20:43:49Z,2449.0,357,3,0
Epigenome-wide association studies in plant breeding,Modern,M2kBwKih6Vg,Status and prospects of GWAS in plants,2021-04-06T19:21:08Z,1843.0,1959,42,2
Epigenome-wide association studies in plant breeding,Modern,31w5G2RgdHY,DNA methylation patterns explain missing heritability in maize,2024-09-25T09:40:41Z,613.0,122,0,0
Epigenome-wide association studies in plant breeding,Modern,Byo5kvg2UO4,"Raboy Lecture 2: Epigenetics and Crop Breeding, The ""Borg Process""",2019-01-25T21:35:47Z,3528.0,127,5,1
Epigenome-wide association studies in plant breeding,Modern,DwVnPV-7aCg,Challenges of Plant Breeding: History and Current Status: Genomic Selection (2012),2017-03-01T22:14:29Z,3021.0,499,5,0
Epigenome-wide association studies in plant breeding,Modern,zWwp4zu1els,Improving Crops Through Epigenomics,2014-11-21T17:26:37Z,115.0,311,5,0
Epigenome-wide association studies in plant breeding,Modern,180GBJkvch0,Transposonas as Sources of Genetic and Epigenetic Variation in Crop Genomes,2017-11-14T20:11:26Z,3613.0,78,0,0
Epigenome-wide association studies in plant breeding,Modern,SSxDTunAOn8,Vincent Colot - Transgenerational Epigenetics: of plants and men,2018-04-30T10:51:45Z,5492.0,900,0,0
Epigenome-wide association studies in plant breeding,Modern,6yjmM_mp4Io,BioX briefing for the final plants epigenetics guide #3,2020-10-05T21:06:50Z,361.0,11,0,0
Epigenome-wide association studies in plant breeding,Modern,43VA9UbbNaA,Epimutations and gene expression in a perennial tree - P. Perez-Bello - EpiDiverse Conference 2021,2021-11-23T12:30:21Z,1174.0,79,1,0
Epigenome-wide association studies in plant breeding,Modern,tOuY-JlVJY8,Anthony Hall. A Genome-Wide Survey of DNA Methylation in Hexaploid Wheat,2016-06-09T14:08:50Z,1391.0,432,2,0
Epigenome-wide association studies in plant breeding,Modern,PHCVU7ztzb8,EMBL Keynote Lecture - Germline reprogramming and epigenetic inheritance of transposable elements,2018-04-18T10:02:00Z,4092.0,1796,30,0
Epigenome-wide association studies in plant breeding,Modern,hFA2EjOdiS4,"Genome-Wide Associate Studies (GWAS), Part 2",2023-02-07T16:03:59Z,837.0,7530,205,4
Epigenome-wide association studies in plant breeding,Modern,VRi5HixCUCU,A cost effective strategy for marker assisted selection MAS in apple   Dr  Riccardo Velasco PAG 2015,2016-02-19T15:22:32Z,1323.0,220,0,0
Epigenome-wide association studies in plant breeding,Modern,9kG_IrJCgBs,"Transcriptome-Wide Association Studies (TWAS) in Ancestrally Diverse Populations - Tim Thorton, PhD",2021-12-09T23:54:35Z,4908.0,951,29,0
Epigenome-wide association studies in plant breeding,Modern,Wffn50IakzE,Automation-aided targeted genotyping with Allegro for maize breeding: a case study of QTL....,2021-08-25T21:14:27Z,3374.0,228,4,0
Epigenome-wide association studies in plant breeding,Modern,xeqkYuTDWok,Organelle-Mediated Epigenetic Changes in Plants and Their Potential in Crop Enhancement (2016),2017-03-13T01:33:07Z,3195.0,165,2,0
Epigenome-wide association studies in plant breeding,Modern,d7P_DIkBdl4,One Hundred Years of Statistical Developments in Animal Breeding,2016-02-17T19:50:32Z,4010.0,2261,29,0
Epigenome-wide association studies in plant breeding,Modern,IamQjA0fC_o,Avalo - Ag|Food Tech 8,2021-06-17T21:07:14Z,1015.0,130,4,0
Epigenome-wide association studies in plant breeding,Modern,ZSGF2Lf6054,Interaction between wheat cis  and trans factors in shaping regulatory networks,2021-10-28T17:22:29Z,3533.0,396,12,0
Epigenome-wide association studies in plant breeding,Modern,RlKu1eDbtUQ,Lecture17 - Disease GWAS PRS Mechanism - MLCB24,2024-11-06T13:29:26Z,5168.0,569,17,0
Epigenome-wide association studies in plant breeding,Modern,QlSE1yfxGCI,Heritable stress-induced genetic and epigenetic changes in Strawberry,2019-04-16T14:13:13Z,185.0,281,11,0
Epigenome-wide association studies in plant breeding,Modern,ZkX7gJ9Q160,How to Align Sequences Webinar (7/7) Additional Resources plus Q and A,2011-10-05T22:31:14Z,513.0,1276,2,0
Epigenome-wide association studies in plant breeding,Modern,UThvBGXhA2o,2021 Summer Seminar Series: Brande Wulff & David Galbraith,2022-05-09T17:05:27Z,6035.0,339,9,0
Epigenome-wide association studies in plant breeding,Modern,YfN-3p-SCYo,Dr. Bridgett vonHoldt about The Role Of Ecology And Evolution In Shaping DNA Methylation Variation,2017-09-13T11:25:20Z,3323.0,327,2,0
Epigenome-wide association studies in plant breeding,Modern,Mif-Sya5bjI,Haky Im | Integrating multiple omic data to improve mechanistic understanding and prediction,2022-11-14T23:10:40Z,2336.0,181,5,0
Epigenome-wide association studies in plant breeding,Modern,IiPL5HgPehs,CRISPR-Cas9 Genome Editing Technology,2021-10-29T14:56:17Z,867.0,701711,16407,378
Epigenome-wide association studies in plant breeding,Modern,HDujWCYMiHo,Robert Schmitz: Systematic discovery of gene regulatory elements using chromatic structure ...,2019-04-11T17:13:11Z,3393.0,319,4,0
Epigenome-wide association studies in plant breeding,Modern,DESdUEbPUYw,Increasing Levels of Resistant Starch in Rice Using CRISPR/Cas9 Multiplex Genome Editing,2021-03-29T20:07:11Z,1779.0,411,7,2
Epigenome-wide association studies in plant breeding,Modern,qjGUJfa1EM4,"Jennifer Listgarten: ""Structured Populations in Genetics""",2016-08-04T00:00:07Z,2339.0,316,2,0
Epigenome-wide association studies in plant breeding,Modern,NuQk8YlsM48,"""Genome editing   to feed, to fuel and to cure""",2018-10-26T08:11:26Z,4258.0,180,0,0
Epigenome-wide association studies in plant breeding,Modern,e3O-aixjCKw,PAG XXIX Plenary - Elaine Ostrander,2022-01-24T21:40:55Z,3050.0,382,5,1
Epigenome-wide association studies in plant breeding,Modern,lOTuVE70CRo,BGI's efforts on crop breeding towards precision nutrition by Shancen Zhao,2017-12-27T05:38:22Z,1771.0,31,0,0
Epigenome-wide association studies in plant breeding,Modern,goClDJRIhxg,"Rob Martienssen: ""Sustainability""",2021-12-03T19:49:11Z,996.0,179,2,0
Epigenome-wide association studies in plant breeding,Modern,9XfrkUIK77I,[Anne Charmantier] Great Tits in the city: from phenotypes to (epi)genomes,2020-06-19T17:13:13Z,3674.0,2203,59,0
Epigenome-wide association studies in plant breeding,Modern,vSXK8JeUDR0,Two New Flex-Seq-EX-L High Throughput Genotyping Platforms for Blueberry and Cranberry,2023-01-26T18:47:11Z,2897.0,209,0,1
Epigenome-wide association studies in plant breeding,Modern,7zzwOt_tQnk,Next Generation Sequencing,2017-09-27T07:22:23Z,1935.0,35,3,0
Epigenome-wide association studies in plant breeding,Modern,eQaDtr3kHBU,E. Louis - Population genomics and complex traits in yeast,2016-01-11T12:32:27Z,2699.0,81,0,0
Epigenome-wide association studies in plant breeding,Modern,dZXgheKr900,Recent Advancements in Computational Plant Genomics by Prof. Goh Hoe Han,2022-03-16T11:17:42Z,3527.0,208,5,0
Epigenome-wide association studies in plant breeding,Modern,zh6MpH5CuBA,Epigenetic Variation in Arabidopsis  by Magnus Nordborg,2018-06-12T09:22:06Z,4373.0,362,7,0
Epigenome-wide association studies in plant breeding,Modern,pZjvp5HxtGQ,AG2PI Workshop #2 (Day 2) - Genotype 2 Phenotype 4 Non-Biologists,2021-03-25T23:09:21Z,5202.0,243,2,0
Epigenome-wide association studies in plant breeding,Modern,Vu--lm_tTr0,"Joris Deelen, ARDD2022: Identification and characterisation of genetic variants linked to longevity",2022-10-24T09:00:17Z,1272.0,446,17,0
Epigenome-wide association studies in plant breeding,Modern,GP7gYOXIwDE,4th IMPB - Lecture 2: Antonio Costa de Oliveira,2020-11-17T20:00:06Z,7794.0,92,3,0
Epigenome-wide association studies in plant breeding,Modern,rKQGkPszPgU,DNA and genetic markers | Introduction to genomics theory | Genomics101 (beginner-friendly),2021-11-10T11:00:22Z,2168.0,30124,715,35
Epigenome-wide association studies in plant breeding,Modern,Oy3l-6-5BjU,Nathan Springer: Shedding light on the dark spaces of the maize genome,2017-04-02T15:59:04Z,3629.0,379,5,0
Epigenome-wide association studies in plant breeding,Modern,Jdh3xpefw2I,"Department of Botany - ""Functional genomics in plants""",2021-11-30T10:49:30Z,3585.0,116,17,1
Single-cell sequencing in plant breeding,Modern,WKAUtJQ69n8,Next Generation Sequencing - A Step-By-Step Guide to DNA Sequencing.,2022-12-04T15:00:13Z,458.0,367761,6928,221
Single-cell sequencing in plant breeding,Modern,6Y0BLe4frN0,"scSeq Techniques in Plant Biology: Part 1 - Dr. Gergo Palfalvi (Max Planck Institute, Germany)",2023-05-08T19:00:02Z,958.0,295,3,0
Single-cell sequencing in plant breeding,Modern,kugUgONfta8,Protocols and media for single cell derived breeding tools using IKA MultiDrive | ScreenSYS Freiburg,2023-06-22T06:41:25Z,86.0,688,4,0
Single-cell sequencing in plant breeding,Modern,qcbxPt_kAlM,Breaking the Wall to Single Cell Biology,2020-10-10T16:07:55Z,304.0,102,2,0
Single-cell sequencing in plant breeding,Modern,b2qU9CDEWZE,Unearthing the Biology in Plant & Animal Genomes,2021-05-21T04:40:27Z,744.0,381,5,2
Single-cell sequencing in plant breeding,Modern,dLHG5qhoWoI,"scSeq Techniques in Plant Biology: Part 1 - Sandra Thibivilliers (UNL, USA)",2023-05-08T19:00:15Z,1052.0,327,1,1
Single-cell sequencing in plant breeding,Modern,w0QL5titNv4,"Sequencing, Math, and Avoidance: a few approaches to autotetraploid breeding",2021-03-05T16:41:27Z,2730.0,446,18,0
Single-cell sequencing in plant breeding,Modern,AfqqGqo2wWc,Difference between SNP and Mutation? Clear the differences between two,2018-12-30T15:28:34Z,158.0,90021,1479,71
Single-cell sequencing in plant breeding,Modern,KZmnvWaNrsA,Andrew Farmer: Approaches to Factoring Out Complexities of Polyploid Genomes ...,2019-10-28T12:32:51Z,3478.0,196,2,0
Single-cell sequencing in plant breeding,Modern,DsnagCI0Slc,"scSeq Techniques in Plant Biology: Part 1 - Dr. Joseph Swift (Salk Institute, USA)",2023-05-08T19:00:06Z,964.0,257,4,0
Single-cell sequencing in plant breeding,Modern,JKPYSY0_Js8,Whole genome profiling - superior plant genome assembly,2015-02-11T13:27:55Z,113.0,348,2,0
Single-cell sequencing in plant breeding,Modern,NQO_uyFfezM,"Rahul Satija, PHD",2015-10-05T15:38:03Z,1625.0,1881,12,0
Single-cell sequencing in plant breeding,Modern,8x-7C01WBFA,MCB 182 Lecture 9.2 - Bulk RNA-seq fundamentals,2020-11-24T14:10:09Z,1310.0,962,8,0
Single-cell sequencing in plant breeding,Modern,O95UI2amd6M,"Single-cell regeneration, tissue-culture free regeneration, and gene-editing in crops | Arjun Ojha",2024-05-15T21:38:46Z,3087.0,23,0,0
Single-cell sequencing in plant breeding,Modern,_TWq1Rgarys,"Dissecting genome dosage, structure and function by whole-genome sequencing",2016-02-19T15:40:46Z,1206.0,50,0,0
Single-cell sequencing in plant breeding,Modern,vsnLMYnumeA,"Module 2: Genes, Genomes, and Mendel - Conifer Translational Genomics Network",2011-09-13T16:28:56Z,1820.0,1410,3,0
Single-cell sequencing in plant breeding,Modern,IKZAzCylh08,Single-cell RNA sequencing with MAS-Seq. When genes are not enough.,2022-11-21T19:17:35Z,3054.0,4677,33,2
Single-cell sequencing in plant breeding,Modern,KsYHEkmjAhU,Plant T2T genome assembly using ultra-long and adaptive nanopore sequencing,2024-05-29T16:19:59Z,553.0,106,1,0
Single-cell sequencing in plant breeding,Modern,29f8gR8rfME,Next generation sequencing and its application in agriculture,2023-03-08T19:01:58Z,3925.0,180,6,1
Single-cell sequencing in plant breeding,Modern,IjMu34rny1I,How Sanger sequencing could be applied for plant genetic improvement?,2024-06-23T09:32:17Z,496.0,3,0,0
Single-cell sequencing in plant breeding,Modern,nRQs0hOV9OA,USER TALK: The Impact and Regulation of the Ribosomal RNA in Arabidopsis Meiosis,2021-06-11T07:55:39Z,3174.0,206,2,0
Single-cell sequencing in plant breeding,Modern,MTFIPyq9jbQ,Plant Breeding Graduate Student Presentations,2022-04-15T18:07:39Z,2649.0,294,3,0
Single-cell sequencing in plant breeding,Modern,W9MI3mSzDhY,Liz Jones: Understanding the genetic architecture of quantitative traits in plant breeding ...,2018-10-24T19:13:26Z,2722.0,1306,22,2
Single-cell sequencing in plant breeding,Modern,om28lGGQiSg,Single primer extension technology for the characterization of genebank and prebreeding materials,2023-04-18T08:03:19Z,3104.0,94,0,0
Single-cell sequencing in plant breeding,Modern,ipDZ4svEUXQ,"DNA sequencing of eukaryotes, molecular marker development and their application in plant breeding",2019-10-03T17:26:15Z,8835.0,41,1,0
Single-cell sequencing in plant breeding,Modern,nehh37N8LxU,MPG Primer: Integration of RNA-seq & chromatin accessibly for genome-wide expression analysis (2020),2020-10-26T16:56:21Z,2780.0,1398,30,0
Single-cell sequencing in plant breeding,Modern,wJc0u8xfH8Q,The evolving definition of a gene in the context of modern plant breeding (Prof. Michele Morgante),2022-09-18T10:35:36Z,2841.0,318,9,0
Single-cell sequencing in plant breeding,Modern,mHgGTbZugRs,The MAD7™ nuclease in plant editing: overcoming CRISPR bottlenecks with MAD TiGER,2021-12-08T20:58:33Z,3466.0,772,5,2
Single-cell sequencing in plant breeding,Modern,Wi4Hpz10Io0,Optimizing Experimental Design for Gene Editing Success: tips and tricks to increase efficiency...,2024-11-14T21:15:34Z,3003.0,90,2,0
Single-cell sequencing in plant breeding,Modern,jduma3VPCVw,Somatic embryogenesis is the Plant Regeneration Power,2024-09-07T17:36:40Z,80.0,50,5,2
Single-cell sequencing in plant breeding,Modern,Vi2xTNc7P_I,Catherine Feuillet: Next generation wheat genome sequencing,2019-11-18T14:00:11Z,3115.0,891,19,1
Single-cell sequencing in plant breeding,Modern,gmMGHL3oRw8,Bioinformatics Tools and Resources for Plant Breeders by Dr. Neeraj Budhlakoti,2023-11-07T06:17:46Z,4153.0,93,6,0
Single-cell sequencing in plant breeding,Modern,m1vPxgVq-jQ,Revolutionizing Agriculture  Harnessing the Power of Genomics,2023-09-24T19:33:37Z,5271.0,150,6,0
Single-cell sequencing in plant breeding,Modern,UThvBGXhA2o,2021 Summer Seminar Series: Brande Wulff & David Galbraith,2022-05-09T17:05:27Z,6035.0,339,9,0
Single-cell sequencing in plant breeding,Modern,FnqLHukLMF0,Integration of highly-dimensional data sets for the development of stress resilient crops,2015-10-18T16:51:13Z,2637.0,193,2,0
Single-cell sequencing in plant breeding,Modern,vdwdcajKM7I,The Impact of Highly Accurate PacBio Sequence Data on the Assembly of a Tetraploid Rose,2020-01-29T21:31:51Z,1185.0,692,8,0
Single-cell sequencing in plant breeding,Modern,lRGGE-ynQK8,Workshop - Degradome Sequencing for Plant microRNA Target Identification,2013-02-12T19:44:59Z,2952.0,2161,18,1
Single-cell sequencing in plant breeding,Modern,bB53E1x9CWA,Sequencing the Blueberry Genome,2012-08-02T01:43:59Z,404.0,363,0,0
Single-cell sequencing in plant breeding,Modern,dTmnCrRD4QM,Single Cell Multi-omics: Solving the Jigsaw,2020-11-25T20:13:48Z,1597.0,222,3,0
Single-cell sequencing in plant breeding,Modern,UKbrwPL3wXE,CRISPR Explained,2018-07-24T19:13:04Z,99.0,1535517,15359,0
Single-cell sequencing in plant breeding,Modern,dKwjL5t590w,The secret life of the Dnmt1 - Helene Kretzmer - EpiDiverse Conference 2021,2021-11-16T11:59:26Z,1992.0,141,0,1
Single-cell sequencing in plant breeding,Modern,DE9b1dxy_pE,Single nucleotide polymorphism SNP,2013-11-04T13:19:11Z,312.0,325258,2632,86
Single-cell sequencing in plant breeding,Modern,UsOBxRZH8j4,"OMICS Explained : Genomics, Proteomics, Transcriptomics - 360 Degree View",2022-10-20T04:42:33Z,1070.0,33869,856,20
Single-cell sequencing in plant breeding,Modern,PVxxRIYWEF4,Reveal the True Biology of Cancer,2019-07-11T19:53:29Z,96.0,1504,12,1
Single-cell sequencing in plant breeding,Modern,irjOku53gmQ,Gene pyramiding/ gene stacking,2019-08-18T02:34:22Z,2105.0,6145,136,11
Single-cell sequencing in plant breeding,Modern,f-RGGMg0TEw,Sequencing the Blueberry Genome,2011-09-22T20:55:43Z,403.0,781,7,0
Single-cell sequencing in plant breeding,Modern,ZSwW7xgLU10,Application of Genomics to SNP Genotyping and QTL Discovery,2014-05-02T18:07:19Z,1085.0,1336,4,0
Single-cell sequencing in plant breeding,Modern,LGevar2v_3c,"Genome-Wide Association Studies (GWAS), Part 1",2023-02-07T15:36:23Z,700.0,23643,500,19
Single-cell sequencing in plant breeding,Modern,RR4ISWMlPTs,Molecular Breeding & Genomic Technology at Eurofins BioDiagnostics,2018-06-15T16:14:46Z,180.0,3336,31,4
Single-cell sequencing in plant breeding,Modern,Q2O8T8I8jfU,The Potential for Single Cell Sequencing in Ocular Melanoma - A/Prof Alex Swarbrick,2019-06-07T04:41:36Z,1039.0,156,2,0
Multi-omics integration in plant breeding,Modern,m7i3tdEiyFA,Applying Machine Learning to Predictive Plant Breeding,2021-03-15T07:06:41Z,748.0,1748,28,0
